,id,target,ndvi,VH04-10,VH04-22,VH05-04,VH05-16,VH05-28,VH06-09,VH06-21,VH07-03,VH07-15,VH07-27
248,070901878750077295,1,0.14138293816493108,-25.237633668059356,-23.93126738629137,-21.130893448852394,-23.733014754869593,-21.65263015819805,-23.670262940378084,-23.204667205072425,-22.90151414365482,-18.908060065159763,-17.80671063459841
249,070901879490081771,1,0.19531870101179397,-23.033224607238687,-24.095850952279218,-20.003441686049044,-25.3605645521518,-22.285263971665298,-23.702464328488396,-24.057768369893605,-23.434237452930038,-22.897384959553296,-20.78359722909096
250,070901879820081767,1,0.13190945953130723,-20.457130383201203,-24.231732951347023,-19.481233076892334,-25.967838691874704,-19.823072980427693,-23.249897422346134,-24.49083744879006,-23.060547048846402,-17.87248482020852,-19.002214009881524
251,070901880180081672,1,0.08239182855256579,-22.97179264696645,-24.369946006285772,-19.23195886175991,-23.667011802065627,-24.711946861057033,-23.51052090295495,-21.142734383622344,-19.869990524363473,-17.453596787960475,-17.34641509917283
252,070901880420081778,1,0.08958137022065264,-20.95317550623545,-24.140220418832605,-18.02757556493978,-25.182217289402594,-21.587560259005837,-23.365718694387652,-21.9224174513314,-19.10096656101447,-18.608220562926352,-18.316497924219192
253,070901880710081781,1,0.0933320876210928,-24.266467756647003,-26.05396531914884,-18.660425374247705,-24.098804159791353,-20.838774147837754,-23.88450329195864,-22.035754939356757,-19.388562423400877,-18.502434674960693,-18.82345625201774
254,070901880960081880,1,0.14728570659644902,-21.465816535608344,-24.005107217562337,-20.310247941007102,-23.058935046327985,-21.37844091473579,-22.612927733599236,-21.782355330196737,-18.010177842993727,-20.1404635057646,-18.376646857620308
255,070901881020081783,1,0.03603542291758848,-24.14683600057417,-26.44202007230379,-20.722722970453646,-24.52770089311557,-23.411303428511175,-23.6209070195035,-21.90853573212982,-19.846908316264138,-21.010791544002103,-18.616858814746156
256,070901881250081886,1,0.0569159309566021,-21.58173327119505,-26.678993967283652,-25.246762040217547,-25.8583323006383,-23.536445740304217,-25.182011499066988,-24.335518925116364,-18.66444811267866,-20.883190387159537,-18.252446337004105
257,070901881330081784,1,0.017452024317707024,-22.859685653901554,-26.876380283159985,-18.546686815445526,-25.769470382984736,-21.930422383365904,-22.364193365468825,-23.30268113304171,-21.459116156579796,-18.697943277363745,-19.15085174616464
258,070901881550081888,1,0.032688382624958955,-20.52374908296978,-25.89105031524224,-25.29413636376097,-23.954825307780908,-23.22266063438522,-23.77941913378878,-23.32682083425461,-21.08323667352361,-18.531956339862056,-17.66623059784747
259,070901881580081787,1,0.051643798624475795,-21.44116286540008,-24.356911924352243,-17.98826853773286,-26.396290371614885,-20.86883413234328,-25.90717466404619,-25.203791063965326,-22.05566652991373,-19.368798943869763,-17.94868205696606
260,070901881810076315,0,0.4935643570497632,-17.861930604813043,-20.548171430261874,-16.716708997291544,-15.731924086245957,-15.374801413573149,-15.342778211882845,-15.074834479502467,-18.82183316043026,-18.967949861952096,-16.322752628686324
261,070901881900081889,1,0.08358579142778008,-20.334813940604914,-24.958141853223534,-21.592774876616115,-25.18433672909116,-25.45321381741699,-21.74927615488419,-21.972877157752926,-20.471602744908523,-18.882760214238395,-16.314458668741445
262,070901882200081892,1,0.07614965444164616,-24.04043985948216,-24.719993410423605,-19.933268702409432,-25.61998630723964,-26.68397182604735,-22.363991435958138,-22.381503822889172,-19.54829468540903,-17.009934198441336,-17.952225401407716
263,070901882500081893,1,0.08975333401135036,-21.36032947947005,-24.651238146129863,-22.264086456779445,-24.078926832813956,-27.878308616158964,-23.939359626546644,-23.207147272870376,-22.07167603058446,-17.130490711193342,-18.092239269848275
264,070901882800078087,0,0.605923980474472,-20.685050193952556,-20.82920455950018,-18.410738815752733,-18.710545816603325,-18.834623481400705,-16.358914659821785,-16.45969124360478,-17.86032837420694,-16.52692268357148,-16.282877420629244
265,070901882800081895,1,0.11055024856558213,-22.496031935160588,-24.028520048458187,-23.387863624332105,-25.432770876705934,-25.991353155504104,-23.60124318183518,-20.678523603122596,-21.853864530098388,-18.49470730110399,-17.522438093884272
266,070901882840078118,0,0.48571056574583055,-18.726320642410567,-20.154333646606787,-18.790808698873693,-20.316358133249807,-19.932403996723004,-16.463623540479254,-16.72992126303878,-19.59590915585459,-18.116235422517576,-16.355837369840426
267,070901882920078059,0,0.5065942880782214,-22.1273176481051,-21.12390652820507,-16.290588844427457,-19.532371844540396,-17.949897767279133,-15.508402432108324,-17.110835824452238,-17.99206350640313,-14.958244710824152,-16.258253101157255
268,070901883080078033,0,0.5067390869645512,-20.535675565534195,-21.367432621034407,-15.331528434283491,-20.509140074226266,-19.643654000917422,-15.933008206049708,-16.027780674161665,-18.319422502509646,-16.96102833838431,-14.754772398334808
269,070901883300077996,0,0.5518610353271166,-19.86056352665105,-21.54652902856301,-18.311496196222,-21.3305253860776,-21.507148042481994,-18.591414266639816,-15.44364654815826,-18.16178980539758,-17.88554892547239,-18.071227098727743
270,070901885370077889,0,0.32559168054943993,-20.314553243988346,-23.74084201244047,-17.16994416468783,-20.218501946249006,-17.9431488400665,-16.334495911736138,-16.583847461131633,-19.423987142261158,-18.46832242104818,-17.696973480851337
271,070901885460078513,0,0.4866793679779974,-21.923097226981838,-22.579562389928117,-18.627816274921855,-20.179696075451403,-18.737978046412206,-16.59646614529506,-14.80535575688807,-19.650170013942542,-16.404577769901756,-17.898250062260715
272,070901885490077857,0,0.3795687471117292,-19.396776996524274,-21.373485227745682,-17.286195430594923,-19.614424832478985,-19.134646388148212,-14.434521760357054,-16.662322723318884,-18.199409690907128,-19.291511812411688,-16.56516855572299
273,070901885490078743,0,0.4860804516535539,-22.56305869294325,-22.404513903291008,-17.771546398123615,-22.14604800500721,-19.56536690024198,-19.112935098039333,-17.518244296854753,-18.883028125541557,-18.18031490353381,-17.456762525006067
274,070901885850078093,0,0.33290814070238006,-20.80016274043622,-20.259621591270708,-15.506335118427348,-18.83528877603965,-18.28171735939745,-16.074811373957793,-16.61877432114959,-18.182484915559744,-16.75354346108557,-16.31993724620094
275,070901886120073542,0,0.5009380344833646,-17.59393532455652,-20.009238751809466,-14.103874465604871,-16.990663975602946,-15.606930456611968,-15.175781235368364,-16.455812380011352,-15.189822088958321,-18.32807614423875,-15.477249407264475
276,070901886160073600,0,0.3125692052500589,-17.46593065186312,-24.227187060110843,-19.276805271513307,-21.134850826964993,-22.321197122445852,-17.249787118713716,-19.071712029225573,-20.3812718106952,-17.13272568472677,-17.83481998376303
277,070901886200079040,0,0.43412575486934546,-21.51449305865193,-24.216975000133335,-18.199081110753383,-19.870813087034467,-20.255393540977543,-15.866565305692221,-16.259547884578602,-16.794381722771924,-18.56156893607909,-16.567385325160746
278,070901886250073352,0,0.3374326509587905,-23.100351138117386,-21.93716877262424,-17.34983686336401,-20.787080058052705,-20.830291263933148,-16.588552368968355,-15.279174082143415,-16.62511023782479,-18.086869109528006,-17.077339277578428
279,070901886320073642,0,0.45378084366138166,-16.80956663245555,-20.475239588644396,-14.502895902318011,-19.301019456228317,-21.963022464126272,-13.65086391087218,-16.109499280978888,-17.610795398020215,-15.452969773006004,-15.019815629697026
280,070901886350073381,0,0.5127563062641356,-21.382485401314124,-22.006814512134344,-16.0772293710531,-19.28750189432174,-20.57468913154711,-15.362413490608313,-15.041060213166451,-16.432279635767273,-14.610356280301081,-17.72922892048324
281,070901886390079297,0,0.5253094111170088,-21.136220624118703,-21.321571676722336,-17.781075604864657,-19.57877097441273,-17.662513309512462,-17.00510345462352,-16.41108426407241,-18.385020171025232,-16.767591370924354,-17.695482806028906
282,070901886410078934,0,0.5468187183141708,-21.948580894692526,-20.053437043461678,-19.642941006849096,-21.27496537642532,-20.519910989601755,-18.245312659221277,-17.59243653081872,-16.689397139203297,-17.545930151309644,-18.565014445383998
283,070901886440073410,0,0.49960875138640404,-22.791692556655637,-21.548227285426798,-16.969159510987275,-19.39104685273993,-22.08887552778406,-16.43720179637503,-16.651049283047307,-16.335785230910727,-15.596758224602507,-17.12273843821417
284,070901886490073476,0,0.4212758258769387,-21.181569198165462,-21.359476257852297,-15.80995211885941,-20.618859868679436,-18.46482206979126,-15.113746939679718,-14.830585918703628,-16.265573028999757,-17.45863579399591,-16.597939126130658
285,070901886530073439,0,0.47639551262060803,-21.57709811006685,-22.678469056390902,-16.37920152401061,-18.675607708307698,-19.576130795774322,-14.324289462806396,-15.577233142148316,-16.842595165301386,-16.793293268583074,-17.02297996985923
286,070901886650079023,0,0.3246706180712756,-22.59897424038959,-25.265818460657098,-16.53161177295535,-17.1513934184502,-19.0902632710545,-18.65822917461583,-16.877222412777318,-17.87592038657656,-16.280493007776293,-17.174666744403886
287,070901886700078927,0,0.49610728621482847,-19.765213503349365,-21.990974439379503,-19.13634610028287,-21.44881874781539,-21.75865857153822,-15.905201535882302,-16.00991170860441,-16.57818863299491,-18.26738810868579,-18.80122527304437
288,070901886820079125,0,0.3153063546527516,-21.838244777590727,-23.83272691721812,-18.82436604916564,-23.85973682099827,-21.10431660856266,-18.87451266464971,-19.911145225248898,-17.390715167094484,-18.00656030878454,-22.83838552410942
289,070901886830079219,0,0.5059444239506354,-20.89220537266817,-24.0177111368525,-18.355523955562557,-18.96431297362931,-17.842848849103966,-20.04970031552544,-17.052351651979937,-19.803499237630984,-16.97341923346286,-14.56045019288973
290,070901886970079030,0,0.43261644354573003,-22.194797340196985,-23.49739923026461,-16.830669299518437,-20.976719379142796,-20.43545285043197,-17.427770342926728,-16.839383925572722,-16.589899944691368,-17.990041593553403,-15.446773882253682
291,070901908390075715,0,0.13258700435226028,-20.78461373816391,-23.421789467770385,-18.017313276387107,-22.08877268363208,-21.392776012854988,-16.6431941982565,-18.75738439051673,-19.935041049612433,-19.78491492073508,-16.289058116928352
292,070901909160077610,0,0.1764251866510936,-20.7417937750036,-20.860397365985474,-17.53504737360916,-19.690926086452247,-17.881272310633758,-14.317498125552115,-16.870983927677756,-18.39984921156885,-16.576195077679817,-18.359549583769397
293,070901909290077507,0,0.4767882035059087,-21.40939833726126,-22.1137545417797,-15.76064231719627,-19.325430836008493,-19.902131784038247,-15.686741366100755,-18.264360496970077,-18.302791149724996,-17.076662416321575,-17.078043830792577
294,070901909460077406,0,0.19369693384284065,-22.85656728691365,-20.825095192556468,-16.83502987594301,-20.66745140170749,-19.469461020200082,-15.466208441196214,-15.172909424770179,-17.885193491540356,-20.909014294107426,-16.398188669046977
295,070901909470077614,0,0.1594149091321489,-23.10245966182166,-22.00237865994991,-16.69514168728889,-20.20945561705645,-19.382725408617947,-15.509541861656121,-19.80266625802459,-19.013553014206465,-19.65360107503494,-18.811265014815675
296,070901909480075753,1,0.14326660910790617,-21.86888457618907,-21.469521624782796,-17.20290183027874,-19.92784882462707,-21.167964856842293,-21.66134211863774,-20.347270436904058,-18.689828402904915,-17.097113362794378,-15.75964779328178
297,070901909600075720,1,0.15082801448611113,-21.921610521699122,-21.59714807766861,-21.568466657665166,-22.3156763107512,-20.66474545038702,-21.843493419448244,-21.592694475895538,-21.29559287368461,-19.28570214250837,-15.075420919304348
298,070901909620077314,0,0.18167907297611235,-16.900134629790887,-21.34962075127876,-18.11336597689945,-19.216352404419965,-18.64738200137073,-16.453813084344183,-14.51591871593426,-17.23129676953909,-19.73161613047263,-15.31864635271394
299,070901909780077211,0,0.17896684184670447,-20.429684988229294,-23.506345669506285,-15.045350095435714,-21.979428661023608,-19.474990492066574,-15.472104127408793,-14.3776566299138,-18.567844382576993,-20.483243123938387,-14.169268043464935
300,070901909810077742,0,0.13894904093308882,-21.205394166614234,-23.66090561925778,-16.29414290186591,-22.74864587450286,-20.975289440096635,-15.162404138344995,-16.423525598525803,-19.701935303082212,-18.84076447493335,-15.042231307160348
301,070901909920077122,0,0.1148138518134753,-21.497991010547725,-22.965921265230072,-15.363326127776043,-24.293030705185892,-22.097126851778345,-17.260942403538458,-14.389320200665207,-18.699759380798117,-19.18832462291424,-16.2391697314691
302,070901910100077023,0,0.1226979372176257,-20.8777825896339,-24.187026442346685,-16.16116374198571,-21.6425735153245,-20.783879329095587,-16.95325706161746,-17.882058403314026,-19.424408991680668,-20.78312204390635,-13.920065189983804
303,070901910570075750,1,0.13151563562098004,-23.15944652954468,-23.891076660431704,-18.279493760313002,-20.953304220951043,-21.962342487702227,-20.655315099640585,-22.81694502931483,-23.01460791364429,-17.73399628529128,-16.280191708960885
304,070901910590076202,1,0.13473736122250557,-22.163914324581583,-23.243668977042482,-22.389686260480367,-22.816308214176345,-22.110182338608574,-21.101786184452767,-19.78058109668085,-21.450822195613316,-17.277624554168163,-16.80197544636067
305,070901910660076234,1,0.149643689680558,-21.473452730441863,-22.452491200595468,-21.576748138731396,-23.276280197146036,-21.16162902503134,-21.58638310823979,-17.61179701991042,-20.786389053586902,-17.03594156792505,-17.320031017662696
306,070901910900076134,1,0.1372498132288456,-18.933476936438908,-24.05387850263523,-21.76305152526993,-25.232022660937474,-21.225244776223636,-22.95290667159925,-19.152987502993753,-18.64565622695663,-17.45524777492134,-15.988015349119504
307,070901911420076195,1,0.1436275616288185,-21.065216935773773,-23.21528624866943,-20.800933690352984,-21.910710382062852,-20.627269441274116,-21.724733623562386,-19.951265832944877,-19.636604032815036,-19.07523851335276,-17.148178932659455
308,070901911680076565,1,0.15228611443723952,-21.134648396753782,-24.0959347646335,-20.954519414982723,-21.939574244782854,-21.941875567747626,-23.226694694927815,-21.634898575541406,-19.193365752180966,-17.42015781047275,-17.260996334662543
309,070901911690076185,1,0.23509063997438975,-20.72705753855888,-25.141773176640722,-19.754827636718773,-23.02161512209351,-19.396554330289298,-21.80018528576979,-20.965188164073705,-19.771676058497842,-18.874289302631983,-17.021643043849597
310,070901911760076594,1,0.18316862602596698,-20.53135209679665,-23.3881362484049,-21.725573396223812,-23.455340183513815,-20.879110855140357,-20.76443367318555,-20.2667246198188,-19.577496520558114,-16.240383980431275,-17.6925273823947
311,070901911830076625,0,0.592652428150177,-21.344996314012267,-19.96504495817087,-16.83948718983757,-20.006100000246686,-20.0961316540436,-17.397630256866293,-15.667689393845839,-15.46133036295205,-17.479621661467224,-16.939455615551736
312,070901911860076653,0,0.624507181919538,-21.323088099708286,-20.510232665457547,-17.57390304202813,-18.87613200050769,-19.909425296777705,-17.657304358446183,-14.688496601018693,-16.10483596203225,-16.160265722664207,-16.569353342738374
313,070901911880076821,1,0.17479496508836745,-22.460853631616715,-23.462481886672588,-21.149879286294908,-21.39767263197929,-23.214698956505195,-23.725778151131117,-22.702380362688917,-21.353958251137236,-15.19060630495127,-17.692979785771357
314,070901911900076681,0,0.6143988655372099,-20.781402226338365,-20.100144756570952,-16.899482302041463,-19.887036883249397,-19.506511005255568,-16.9333373526445,-16.502358381666,-18.891316875237646,-14.99808226670264,-16.427807174688947
315,070901911930076719,1,0.16995525856812796,-20.697745096641345,-22.375726155354748,-20.07928838252941,-24.31227885869565,-20.871462072626453,-21.859124797088064,-19.488112643925895,-19.039912545720572,-17.520374806332242,-16.82864819862841
316,070901911930076750,1,0.1584041150552886,-21.35891121213105,-24.115315160048105,-20.789066643304515,-24.486813874817397,-21.48139729572231,-21.478129682599914,-19.479852370879758,-18.933724700527865,-15.663239388620157,-18.058005775953408
317,070901911930076780,1,0.16142823072997006,-20.89641333637171,-24.794308396575392,-22.233596906022836,-23.05952229473518,-22.574334346218002,-20.845139106978586,-20.366092064482558,-21.26018728789344,-15.442247807433805,-18.294890128414316
318,070901911960076173,0,0.5714265946298838,-22.261010273916696,-23.144977041407845,-21.38495323954287,-22.948025207927582,-18.024072083173593,-17.256428005108017,-18.58547996200236,-21.641556804432952,-17.34523619830644,-20.008423425225114
319,070901911970077969,0,0.44010617852211,-20.71880874366479,-18.754684286823018,-15.51665257216702,-18.001324886862307,-18.278874610527847,-14.322426865195311,-14.621283756845035,-17.23999129326904,-15.645481292479085,-14.64742162458258
320,070901911980075535,1,0.15458351444630397,-21.22807555669182,-22.17420321136038,-17.01509172539819,-23.96035859739231,-21.58682986486573,-20.92338121032508,-21.364818024514392,-20.301088412005573,-16.30690628780591,-16.191835647102764
321,070901912220077902,0,0.18511694031102316,-21.216620944484347,-23.551965577081845,-16.152707587795618,-21.3550852912886,-18.39756477792961,-17.06693791329963,-15.223329491378085,-18.41573186392605,-16.8074435704316,-17.2630475768121
322,070901912240075542,1,0.17408834871920673,-19.518973705301224,-25.36770646909604,-17.903969012936166,-24.528527320723576,-21.712921097021244,-23.58828304772661,-20.720972804884003,-21.316004493330304,-17.352214286333076,-14.978167721395595
323,070901912250076162,0,0.5375136261185011,-19.825193855362258,-20.501293067004994,-17.93169920860265,-21.360150096239973,-19.035414953469463,-14.663870168151426,-17.617125622254125,-21.10198303134071,-17.346978640906027,-19.841476464315367
324,070901912590076152,0,0.5168558885069454,-22.28084887909217,-20.55862278485256,-16.483554235020335,-22.270381588207446,-19.15232293853895,-17.84856897183434,-18.629253201927646,-20.337484156273486,-16.62979167105994,-17.517211868268525
325,070901928840085794,0,0.4531837184178202,-19.225988425655267,-20.522634558589406,-13.559827832139971,-16.309050258312364,-17.44060110085774,-13.034476784828392,-12.535628746758572,-13.013034355395103,-13.735231861526982,-15.080105873523907
326,070901928950085735,0,0.2598992096526282,-23.923356161875656,-21.695662044531907,-16.638187739908695,-21.023071189149114,-16.967545465261516,-16.11223740377643,-16.82973561302031,-17.723554201966486,-16.801154943595016,-17.094898089972972
327,070901928950085764,0,0.2706778608262539,-21.419492600515277,-20.0441954297792,-14.140611604155996,-17.582583036834027,-14.787995345307582,-16.690813996500363,-14.41348364244509,-13.958569251314385,-16.158320095998338,-15.563381294796754
328,070901929630085711,0,0.42666421333948773,-20.752216650172365,-21.346707182785128,-16.51731755158033,-19.08532994245109,-17.498893232630127,-15.14815679193969,-16.356834833333625,-14.608928412744788,-17.14511222258988,-15.897915681310286
329,070901929640085761,0,0.28306544075409573,-21.578341235190333,-22.432276434250937,-17.05178514655593,-20.080253677150623,-18.953803265226497,-16.47053508971264,-16.308133219811054,-15.022824372230032,-14.954698077117278,-15.152820181090542
330,070901929640085786,0,0.3287960078035082,-18.7729041111332,-18.814357834023895,-15.236083427446404,-18.245388230526064,-17.676528856186557,-15.49410659778153,-14.973100897471259,-15.510679514382137,-17.64492522879439,-15.46602156870434
331,070901929650085736,0,0.1633423287421465,-23.61809311788611,-22.562638633274297,-15.782443771001303,-20.068668488218535,-21.12004275130598,-15.852832854122477,-16.441336744720665,-14.480202694809531,-16.630263856507668,-17.200038777112255
332,070901929700085689,0,0.4306056834757328,-20.457289204195842,-22.854308334796986,-14.761935736050527,-19.06325232229143,-15.712744637344118,-13.183890807587538,-15.730428709906347,-13.528691291988471,-17.159618192251312,-12.758583842108665
333,070901930340079214,0,0.5813384022977617,-22.585734081447427,-19.975120181765398,-18.050172826391307,-19.257467610992727,-21.35774370291372,-16.041086925331264,-15.512723205156377,-16.427410540970207,-17.69959340565699,-16.496068804439414
334,070901930340079253,0,0.5722425580024719,-23.233946584647967,-22.441755516682573,-16.2106899094024,-18.908023793369406,-19.2129635063841,-14.57893543772361,-16.161307325368558,-16.821562239079793,-16.884398307847192,-17.199663666818704
335,070901930400079185,0,0.5775985442675077,-22.533224478666366,-20.77134873551561,-18.64046862057118,-19.67844891161306,-20.465886647077912,-16.945322615338473,-16.587277092143285,-15.618254987135284,-17.822051883447223,-16.7775604594048
336,070901930470085652,0,0.5287926327437162,-19.911171590604873,-19.749125440452865,-15.867323599096919,-16.97665711913187,-17.31438277908351,-14.76554706070213,-15.03717945017323,-13.81542999019389,-15.375945445002559,-18.416456710147635
337,070901930670079134,0,0.19351789134520073,-19.326164191975327,-23.31723706506652,-21.40386469195316,-22.615445218294173,-21.49266732797257,-19.38214492649241,-17.315801298336115,-16.418859361200962,-16.270811169698412,-17.685687601816483
338,070901930690085669,0,0.532322876728498,-16.66838653628818,-19.04296742922942,-15.750166059748857,-19.439903754063806,-17.018362585753195,-14.850230169545037,-16.621786702806858,-15.106435207388582,-14.962178949371207,-19.573069081313584
339,070901930860079110,0,0.17032991321041033,-20.956934466893834,-24.134427788652562,-19.834360462911878,-23.091240900733993,-23.208095052643152,-16.784924457684035,-15.045702337142458,-15.082109073005011,-15.541909397843014,-15.943784581698303
340,070901931050079088,0,0.1510033246129751,-19.32857895512746,-24.947924488413193,-18.394031821280294,-21.273412272194353,-22.240920121977595,-15.285508538413435,-13.938835697629811,-15.36480906229772,-17.123212377660035,-15.238615332198785
341,070901931050085600,0,0.48912050236355176,-19.805312148333815,-20.32764093280478,-14.654452175514782,-18.552841035178385,-15.577434714092984,-14.526113002391632,-13.586229235983438,-16.00500434694138,-15.37683030350336,-17.034400428384078
342,070901931240085611,0,0.4697052364548047,-21.00352626006557,-21.052516828733516,-15.786094975463852,-18.73844804665532,-14.482592980150786,-16.41115419130698,-15.312131344263046,-15.940465013970442,-16.900752833165363,-16.10941594982271
343,070901931310079066,1,0.1445543704664006,-21.314763521207126,-24.20317693485113,-19.80921493478369,-21.881987009235445,-22.90934996408672,-17.91917044037496,-15.953923337769957,-20.903832037833304,-18.401071197176556,-15.827169192117488
344,070901931400079042,1,0.11908403705609472,-22.959881869410456,-25.392729289814497,-17.596904320418197,-23.27528835239923,-22.949888100846447,-23.856038099033654,-21.812488517761608,-19.044774448835565,-16.914052225522035,-18.51763328408487
345,070901931400085623,0,0.5142124195893606,-19.669256257261214,-20.21153391886597,-14.946653439440107,-19.181071510787422,-15.877193470202409,-14.8432438469699,-14.028563236572834,-15.924122703709255,-16.430226090878513,-15.385643353813789
346,070901931510079015,1,0.12028609029948711,-23.455361486250037,-24.818287178628374,-17.064824550625218,-24.054694531071547,-22.862345092308495,-22.99650351968751,-21.01817574108063,-21.718463048530012,-16.709537228360283,-17.374821420810665
347,070901931590078987,1,0.10510791316628457,-21.741802923712655,-23.17534549153106,-15.64876968317094,-22.486837049997394,-24.260714369615297,-20.179667726201682,-20.489679637679863,-18.04729333625208,-17.24872879459378,-15.66352959660935
348,070901931660078957,1,0.15291084721684456,-21.461740462476737,-20.298766408636784,-15.575598457381691,-23.413190359809665,-23.928368191533693,-20.091550237663288,-18.706473687155828,-20.083273701173102,-18.34636750753264,-18.10336232586556
349,070901931730078928,1,0.15273365043103695,-19.691344206292435,-22.209121429410235,-16.396650585255806,-23.137912863350717,-20.13738879205685,-20.927631120354004,-18.026400105090644,-18.008809010883716,-18.65584778875546,-17.656259227909537
350,070901932130078816,0,0.35630270609488857,-23.615993319183186,-23.00252988399766,-18.27323658852001,-20.25456513524766,-18.152583722898278,-17.385106045960946,-16.623342672122682,-19.616527428223932,-20.796651013293395,-16.32034856319397
351,070901932250078797,0,0.35505674373019824,-21.25467965282756,-20.836564384868097,-15.076510684970128,-16.939015415282192,-18.232526874104973,-15.833678957735145,-13.775911446299041,-15.35919279162892,-16.534283376591873,-14.701636123737238
352,070901932410078777,0,0.19870984325042138,-19.888885100950997,-22.301170294020476,-15.187837534728056,-20.274084518469788,-18.025573357421358,-17.14085975432691,-14.96780162210348,-15.608488910363734,-17.25686470921091,-15.346442243044784
353,070901932600078758,0,0.1766547401746114,-18.627402943733063,-20.654894029558406,-17.01407909678553,-19.306152460441037,-17.731633241841838,-13.681294435784213,-14.33331956716088,-14.981200138369926,-16.651968863215448,-15.278602067875173
354,070901932700078735,0,0.16672467914494601,-15.735931747978174,-20.85575539541617,-14.535505104982505,-17.274564096643548,-17.590732539837663,-13.549266192299266,-15.485792576784851,-15.153876169151996,-13.75656200899291,-13.702855310811941
355,070901932950078732,0,0.1717871448823384,-14.743620294055521,-19.007484686324904,-16.996802783622446,-16.074545737998502,-19.074294528803282,-12.979570093637982,-14.332638325557062,-14.359831418882205,-13.808121095918542,-13.357469488775596
356,070901933180078722,0,0.16854913106986455,-19.357540658653964,-21.12877186469362,-19.2284350810564,-22.4629641339035,-19.77191632664387,-16.62094385254861,-16.259511412170717,-14.824828636714773,-14.748664515787011,-15.967236451597369
357,070901933380078709,0,0.17512097656726838,-21.58296544707613,-23.737261748933413,-18.339858103734088,-23.69130371860624,-23.121038638670264,-18.963282308986297,-18.872996588192937,-15.02732157572118,-15.03418191768956,-15.78279311038567
358,070901935010085535,0,0.32608083529131754,-22.670682659110106,-23.605634842414748,-16.17906405969972,-15.986350922745768,-22.08837994214393,-17.608264358398234,-16.52789329381973,-16.700664881838932,-19.236535268777303,-16.02265330542313
359,070901935180078684,0,0.5834167748689651,-19.842465590749292,-24.362597631915154,-24.048826711154057,-23.25263309252046,-21.983228718670386,-20.26815051507774,-24.143460752270574,-22.96943240883637,-24.19564563448949,-18.922355091404782
360,070901935420078690,0,0.5371485749880472,-21.800797716005867,-25.362792046055407,-23.156798748890605,-24.53784081723585,-22.77560962288544,-23.8438849145452,-23.829694822927838,-21.92810311746962,-22.555469471756307,-20.823060226181234
361,070901935670078693,0,0.5377485528588295,-23.66849002644917,-22.713262846775258,-21.1713223708735,-23.926281335305955,-23.89622598768281,-21.684666088462443,-22.167905331647944,-18.807791000501247,-20.088299662592686,-19.468637806748447
362,070901935920078693,0,0.5451529696583748,-21.55095946036929,-21.401939989132618,-20.35264777057718,-21.700557389404715,-20.84350179367052,-22.363340253948817,-20.563571423412522,-18.8047981222387,-21.043311650213113,-17.4376717687162
363,070901936160078692,0,0.5925189256668091,-21.09061180618484,-23.317467357038076,-19.20791466911116,-23.143464298277912,-21.759011148006014,-22.547725272466224,-22.80104484112041,-17.21110258910194,-20.95284143257138,-20.81207837703804
364,070901937230085020,0,0.4935325663536787,-18.24451993036019,-19.30205845137285,-14.95214309643656,-17.703896202522802,-17.77319082243411,-14.090378590043683,-15.001075384079453,-14.837157513653262,-15.94110640285281,-16.27701686800912
365,070901937790084981,0,0.4539698629002822,-19.267402200259355,-18.031351309454696,-15.68733730585042,-20.260927313351463,-18.056620450998466,-14.267372061224066,-13.421509060344926,-15.862958521193015,-15.063565826774798,-15.475653072998268
366,070901937920078569,0,0.2309544352548463,-18.914128869511526,-19.693816138822747,-16.052573378569427,-20.090778302200842,-19.764090400542162,-15.980910551482458,-16.77267969018387,-14.464873657113868,-17.28993464987819,-16.652128932671065
367,070901939150078317,1,0.1778666286876327,-18.083456595431787,-16.355972936318167,-14.32460138560744,-17.584780093296125,-17.316690972082554,-17.34676894852183,-18.954776473647232,-16.674500973853387,-14.235928527998375,-15.338600737683622
368,070901939270078269,1,0.1315050409840686,-17.397036995602104,-18.105660860823356,-15.530315919075909,-16.909423479613935,-19.618760424894234,-20.98440901223723,-17.600370230329858,-16.904498439803934,-15.234594333748387,-16.702215812039167
369,070901939420078237,1,0.1700699602564176,-19.98083040124857,-20.06636209021421,-13.97320348985202,-16.77826660861812,-22.473251289634167,-18.242142762274245,-18.016623522333113,-18.50331738125877,-17.50235976832011,-14.730880451347646
370,070901939490078219,1,0.14829188668065602,-18.06480237920844,-18.816730003317456,-15.20400002373799,-20.694437883550272,-20.966576666970585,-19.04253333208751,-20.078755557003554,-16.6110330671821,-16.90919537048784,-15.437490500698294
371,070901939550078202,1,0.16043427089850107,-18.018310389448313,-19.07137788177387,-14.861640243490443,-21.888858985901027,-18.775750406099487,-18.830650877481684,-19.634815073674122,-16.61255839351074,-17.582875540800522,-14.546590250462664
372,070901939730078178,1,0.12461731324975307,-18.174717570459162,-18.92448008954222,-16.004464314636845,-20.945754615525853,-22.194627560957922,-21.647623975280034,-18.53482828269224,-17.77387613662835,-16.036458428957673,-17.93994860633777
373,070901939980078148,1,0.1390799590601371,-19.894025688525527,-20.215211128417224,-16.027380275657233,-21.88149263077128,-22.86876514048297,-20.65242204053535,-18.415453487959578,-17.77227957538205,-17.09665296151046,-16.111475386684873
